mode,load,0_inception_v3-2,1_vgg11-16,2_vgg16-32
mps-uncap,0.8,54.391431808471694,46.737527847290075,85.35900115966798
mps-uncap,0.9,202.4150371551517,107.06901550292969,223.36773872375497
mps-uncap,1.0,5095.140600204468,838.9179706573486,1568.3031558990479
mps-uncap,0.5,5.0381660461425986,9.255313873291017,20.900297164916992
mps-uncap,0.6,11.579370498657232,13.94307613372804,30.410504341125485
mps-uncap,0.7,22.171401977539052,22.34892845153809,45.5327033996582
mps-uncap,0.1,0.07557868957519531,0.07486343383789062,0.07605552673339844
mps-uncap,0.2,0.06866455078125,0.07328987121582034,3.3548355102539085
mps-uncap,0.3,0.06928443908691406,1.1567354202270577,12.578725814819343
mps-uncap,0.4,0.07109642028808595,4.340410232543947,15.83309173583984
