mode,load,0_inception_v3-2,1_vgg11-16,2_vgg16-32
mps-uncap,0.8,87.5692367553711,22.074222564697266,27.94480323791504
mps-uncap,0.9,90.49654006958008,21.883249282836914,28.80382537841797
mps-uncap,1.0,93.58835220336914,22.259235382080078,28.412580490112305
mps-uncap,0.5,76.58672332763672,21.18682861328125,27.364730834960938
mps-uncap,0.6,86.98391914367676,21.251440048217773,27.759790420532227
mps-uncap,0.7,81.4812183380127,22.505998611450195,28.810739517211914
mps-uncap,0.1,23.95176887512207,19.01078224182129,21.857738494873047
mps-uncap,0.2,35.48479080200195,19.576311111450195,24.1701602935791
mps-uncap,0.3,63.744306564331055,20.683765411376953,24.477720260620117
mps-uncap,0.4,51.73182487487793,20.230531692504883,26.07440948486328
