mode,load,0_inception_v3-2,1_vgg11-16,2_vgg16-32
mps-uncap,0.8,80.98849296569826,21.265006065368645,27.5991153717041
mps-uncap,0.9,86.57839775085449,21.390295028686523,27.787537574768066
mps-uncap,1.0,91.0846590995788,21.647214889526367,27.987422943115234
mps-uncap,0.5,65.36186218261722,20.16212463378906,26.30181312561035
mps-uncap,0.6,73.94198417663573,20.306992530822757,27.015669345855713
mps-uncap,0.7,77.24642515182495,20.759322643280033,27.33006477355957
mps-uncap,0.1,19.796192646026576,16.828954219818115,21.842193603515625
mps-uncap,0.2,28.05650949478161,19.193153381347656,23.750841617584225
mps-uncap,0.3,33.83361816406253,19.173226356506333,23.88598442077637
mps-uncap,0.4,46.29215478897095,19.607298374176022,24.888277053833008
