mode,load,0_inception_v3-2,1_vgg11-16,2_vgg16-32
mps-uncap,0.8,73.01378250122072,19.754648208618164,26.555538177490234
mps-uncap,0.9,77.86026000976562,20.137429237365723,26.845788955688477
mps-uncap,1.0,82.43262767791748,20.685195922851562,27.273988723754883
mps-uncap,0.5,33.180022239685066,17.576050758361816,24.217700958251953
mps-uncap,0.6,41.549539566040046,18.567991256713867,25.078892707824707
mps-uncap,0.7,54.31163311004638,19.144272804260254,25.888442993164062
mps-uncap,0.1,12.34591007232666,5.547523498535156,21.114778518676765
mps-uncap,0.2,16.208410263061527,11.764717102050785,21.668243408203125
mps-uncap,0.3,23.387050628662113,13.704228401184086,21.847915649414062
mps-uncap,0.4,27.349615097045906,16.133213043212894,22.686147689819336
