mode,load,0_inception_v3-2,1_vgg11-16,2_vgg16-32
mps-uncap,0.8,4.879474639892578,5.423307418823242,17.415761947631836
mps-uncap,0.9,4.739999771118164,5.386114120483398,17.44842529296875
mps-uncap,1.0,4.805088043212891,5.593061447143555,17.68779754638672
mps-uncap,0.5,4.845619201660156,5.4073333740234375,17.355918884277344
mps-uncap,0.6,4.853248596191406,5.402326583862305,17.406463623046875
mps-uncap,0.7,4.761934280395508,5.407094955444336,17.389774322509766
mps-uncap,0.1,5.656242370605469,5.358457565307617,17.29297637939453
mps-uncap,0.2,5.10859489440918,5.3920745849609375,17.293214797973633
mps-uncap,0.3,4.756450653076172,5.35273551940918,17.25935935974121
mps-uncap,0.4,4.9571990966796875,5.391120910644531,17.322301864624023
