mode,load,0_densenet121-8,1_mobilenet_v3_large-16,2_vgg19-8
mps-uncap,0.8,11.885881423950195,4.841327667236328,6.529808044433594
mps-uncap,0.9,12.037515640258789,4.770517349243164,6.51240348815918
mps-uncap,1.0,12.455224990844727,4.899740219116211,6.557703018188477
mps-uncap,0.5,11.75379753112793,4.786968231201172,6.425380706787109
mps-uncap,0.6,11.702537536621094,4.787921905517578,6.41632080078125
mps-uncap,0.7,11.930227279663086,4.791259765625,6.459951400756836
mps-uncap,0.1,12.12930679321289,5.208253860473633,6.430149078369141
mps-uncap,0.2,12.066364288330078,4.901409149169922,6.458282470703125
mps-uncap,0.3,11.915922164916992,4.809379577636719,6.410121917724609
mps-uncap,0.4,11.766672134399414,4.811286926269531,6.395816802978516
