mode,load,0_densenet121-8,1_mobilenet_v3_large-16,2_vgg19-8
mps-uncap,0.8,36.84186935424805,21.929025650024414,21.308422088623047
mps-uncap,0.9,42.746782302856445,17.065048217773438,19.1495418548584
mps-uncap,1.0,39.72434997558594,23.212432861328125,18.837690353393555
mps-uncap,0.5,33.47015380859375,18.703222274780273,13.927936553955078
mps-uncap,0.6,31.268596649169922,25.9244441986084,15.811920166015625
mps-uncap,0.7,32.511234283447266,24.547576904296875,20.932912826538086
mps-uncap,0.1,32.1650505065918,17.268657684326172,16.191720962524414
mps-uncap,0.2,32.778024673461914,13.530254364013672,19.992828369140625
mps-uncap,0.3,28.779029846191406,24.825096130371094,17.543792724609375
mps-uncap,0.4,33.42151641845703,16.79372787475586,13.177156448364258
