mode,load,0_densenet121-8,1_mobilenet_v3_large-16,2_vgg19-8
mps-uncap,0.8,98.54264259338377,45.40061950683594,66.60952568054205
mps-uncap,0.9,324.9582290649414,137.6044511795044,214.90111351013198
mps-uncap,1.0,236.30623817443848,7398.420429229736,4418.91884803772
mps-uncap,0.5,12.49384880065918,8.59689712524414,11.681938171386719
mps-uncap,0.6,17.287254333496094,13.610315322875977,15.312600135803232
mps-uncap,0.7,23.342609405517578,18.64910125732422,20.227670669555664
mps-uncap,0.1,0.05583763122558591,1.764273643493653,0.33011436462402155
mps-uncap,0.2,7.566571235656736,5.6075572967529315,4.081845283508301
mps-uncap,0.3,9.469223022460938,7.482051849365238,5.679464340209961
mps-uncap,0.4,10.133552551269531,7.722091674804689,6.73525333404541
