mode,load,0_densenet121-8,1_mobilenet_v3_large-16,2_vgg19-8
mps-uncap,0.8,348.4933376312256,190.7186508178711,199.8128890991211
mps-uncap,0.9,683.4344863891602,330.28531074523926,317.8279399871826
mps-uncap,1.0,484.6150875091553,8306.420087814331,4650.580644607544
mps-uncap,0.5,69.6873664855957,61.61189079284668,53.70926856994629
mps-uncap,0.6,115.44299125671387,77.44741439819336,68.99404525756836
mps-uncap,0.7,143.16272735595703,113.1441593170166,86.24148368835449
mps-uncap,0.1,50.749778747558594,33.719778060913086,22.644758224487305
mps-uncap,0.2,48.293352127075195,32.73487091064453,31.946897506713867
mps-uncap,0.3,62.38913536071777,43.37668418884277,34.126996994018555
mps-uncap,0.4,59.125661849975586,42.67621040344238,38.30766677856445
