mode,load,0_densenet121-2,1_densenet161-2,2_resnet34-8
mps-uncap,0.8,11.744499206542969,16.23392105102539,3.4122467041015625
mps-uncap,0.9,11.963844299316406,16.393184661865234,3.414630889892578
mps-uncap,1.0,12.156486511230469,16.359567642211914,3.3690929412841797
mps-uncap,0.5,11.903047561645508,16.393661499023438,3.4148693084716797
mps-uncap,0.6,11.963367462158203,16.496896743774414,3.364086151123047
mps-uncap,0.7,12.146472930908203,16.724348068237305,3.4143924713134766
mps-uncap,0.1,11.86823844909668,16.086339950561523,3.5827159881591797
mps-uncap,0.2,12.006044387817383,16.431331634521484,3.440380096435547
mps-uncap,0.3,11.784076690673828,16.246795654296875,3.4852027893066406
mps-uncap,0.4,12.047767639160156,16.141891479492188,3.376483917236328
