mode,load,0_densenet121-2,1_densenet161-2,2_resnet34-8
mps-uncap,0.8,12.990779876708984,17.97853469848632,5.729255676269531
mps-uncap,0.9,13.368797302246096,18.279447555541992,4.593954086303718
mps-uncap,1.0,13.345742225646957,18.29373836517334,4.837453365325928
mps-uncap,0.5,13.548710346221917,18.32386016845703,6.444311141967769
mps-uncap,0.6,13.619685173034677,18.77321720123291,5.749547481536867
mps-uncap,0.7,13.807926177978516,18.903725147247314,5.613524913787842
mps-uncap,0.1,25.951781272888187,29.29141521453857,8.272514343261719
mps-uncap,0.2,21.165471076965332,23.599345684051542,7.920045852661135
mps-uncap,0.3,14.941000938415526,19.506235122680664,7.5013995170593315
mps-uncap,0.4,13.939609527587889,18.99738311767577,6.675100326538087
