mode,load,0_densenet121-2,1_densenet161-2,2_resnet34-8
mps-uncap,0.8,11.99483871459961,16.45958423614502,3.675222396850586
mps-uncap,0.9,12.157201766967773,16.652345657348633,3.527402877807617
mps-uncap,1.0,12.358903884887695,16.73448085784912,3.612995147705078
mps-uncap,0.5,12.183308601379395,16.81232452392578,3.6809444427490234
mps-uncap,0.6,12.225508689880371,16.883134841918945,3.6134719848632812
mps-uncap,0.7,12.420415878295898,17.035245895385742,3.596067428588867
mps-uncap,0.1,14.429092407226562,18.368840217590332,6.9732666015625
mps-uncap,0.2,12.848615646362305,17.47417449951172,4.581689834594727
mps-uncap,0.3,12.319803237915039,16.965866088867188,4.264116287231445
mps-uncap,0.4,12.44807243347168,16.816258430480957,3.9420127868652344
