mode,load,0_densenet121-2,1_densenet161-2,2_resnet34-8
mps-uncap,0.8,12.084722518920898,16.547679901123047,3.4513473510742188
mps-uncap,0.9,12.617349624633789,16.84713363647461,3.449678421020508
mps-uncap,1.0,12.462615966796875,16.8764591217041,3.4253597259521484
mps-uncap,0.5,11.983394622802734,16.58177375793457,3.435850143432617
mps-uncap,0.6,12.121200561523438,16.56818389892578,3.4034252166748047
mps-uncap,0.7,12.442588806152344,16.948223114013672,3.4475326538085938
mps-uncap,0.1,12.10927963256836,16.37101173400879,3.5982131958007812
mps-uncap,0.2,12.106895446777344,16.54815673828125,3.451824188232422
mps-uncap,0.3,11.84844970703125,16.324996948242188,3.511190414428711
mps-uncap,0.4,12.155771255493164,16.217947006225586,3.393411636352539
