mode,load,0_densenet121-2,1_densenet161-2,2_resnet34-8
mps-uncap,0.8,12.3382568359375,16.974472999572754,4.235076904296875
mps-uncap,0.9,12.46500015258789,17.076539993286133,3.8280487060546875
mps-uncap,1.0,12.648582458496094,18.025755882263184,4.115462303161621
mps-uncap,0.5,12.70742416381836,17.405128479003906,4.444122314453125
mps-uncap,0.6,12.708783149719238,17.50767230987549,4.188299179077148
mps-uncap,0.7,12.916326522827148,17.667269706726074,4.134178161621094
mps-uncap,0.1,21.46768569946289,27.92026996612549,7.86452293395996
mps-uncap,0.2,14.77494239807129,19.285964965820312,7.282495498657226
mps-uncap,0.3,13.51923942565918,18.244075775146484,5.894231796264649
mps-uncap,0.4,13.012552261352539,17.70305633544922,4.714727401733398
