mode,load,0_efficientnet_b6-4,1_resnet50-16,2_vgg13-16
mps-uncap,0.8,40.83636922279014,441.23349223264086,1204.8739507067241
mps-uncap,0.9,44.89283638049549,489.9798616456841,1374.241552656968
mps-uncap,1.0,47.77074556659874,551.7744614014683,1491.1271126401293
mps-uncap,0.5,25.482985031042936,282.76728650135277,742.5407215333863
mps-uncap,0.6,28.96885443138324,322.53746800701686,881.429241591573
mps-uncap,0.7,34.44752056699308,377.4601492873875,1021.2620213785542
mps-uncap,0.1,4.246963046721814,50.71909455970956,151.62138399311584
mps-uncap,0.2,8.28125352627357,113.76228116941867,308.17102975122725
mps-uncap,0.3,14.887063211391132,161.8753161139238,457.3611182990791
mps-uncap,0.4,19.56310527641055,217.07306871173313,602.5310394710178
