mode,load,0_efficientnet_b6-4,1_resnet50-16,2_vgg13-16
mps-uncap,0.8,10.457038879394531,6.465673446655273,7.77745246887207
mps-uncap,0.9,10.57887077331543,6.461381912231445,7.841587066650391
mps-uncap,1.0,10.306835174560547,6.488561630249023,7.807254791259766
mps-uncap,0.5,10.357856750488281,6.44683837890625,7.7457427978515625
mps-uncap,0.6,10.220766067504883,6.415128707885742,7.748126983642578
mps-uncap,0.7,10.101795196533203,6.444454193115234,7.772207260131836
mps-uncap,0.1,11.385679244995117,6.462574005126953,7.803678512573242
mps-uncap,0.2,10.452985763549805,6.439685821533203,7.775068283081055
mps-uncap,0.3,10.256528854370117,6.447553634643555,7.770061492919922
mps-uncap,0.4,10.319232940673828,6.461620330810547,7.792234420776367
