mode,load,0_efficientnet_b6-4,1_resnet50-16,2_vgg13-16
mps-uncap,0.8,172.33982563018796,109.33783531188968,81.46411895751955
mps-uncap,0.9,375.8998680114746,216.08903884887678,120.41352987289434
mps-uncap,1.0,768.6101293563856,651.9656777381897,510.89144706726086
mps-uncap,0.5,62.7175331115722,31.484417915344245,34.67675685882561
mps-uncap,0.6,70.02339124679568,56.80707454681396,38.16622495651245
mps-uncap,0.7,114.121675491333,63.40244293212903,48.42344045639035
mps-uncap,0.1,35.600664615631096,15.120341777801523,14.523019790649414
mps-uncap,0.2,39.505348205566406,22.512271404266357,18.310031890869134
mps-uncap,0.3,46.33597373962403,25.440361499786423,21.822600364685062
mps-uncap,0.4,53.62325668334979,29.80370521545407,24.11073684692382
