mode,load,0_efficientnet_b6-4,1_resnet50-16,2_vgg13-16
mps-uncap,0.8,52.769613265991204,37.30020523071288,31.56838417053224
mps-uncap,0.9,135.05463600158686,69.03581619262695,52.05035209655762
mps-uncap,1.0,442.86947250366234,474.6441841125488,370.2713251113893
mps-uncap,0.5,3.8306713104248047,5.555915832519533,9.047460556030273
mps-uncap,0.6,8.121728897094743,11.623048782348635,12.267112731933594
mps-uncap,0.7,23.40373992919923,16.726636886596687,17.37914085388184
mps-uncap,0.1,0.06966590881347658,0.072479248046875,0.07367134094238281
mps-uncap,0.2,0.06861686706542969,0.07159709930419922,3.3755779266357484
mps-uncap,0.3,0.06818771362304688,0.07605552673339844,5.721950531005859
mps-uncap,0.4,1.9799709320068481,3.9509773254394553,6.7899703979492205
