mode,load,0_mobilenet_v2-32,1_mobilenet_v2-32,2_resnet152-8,3_resnet34-4
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
