mode,load,0_densenet161-2,1_densenet161-32,2_efficientnet_b7-16
mps-uncap,0.8,46.5283393859863,64.7403621673584,64.00567293167114
mps-uncap,0.9,48.571107387542725,63.08698654174805,64.84924554824829
mps-uncap,1.0,53.55348587036133,60.25346755981446,71.22433662414551
mps-uncap,0.5,51.408634185791016,59.77200269699096,65.90237617492672
mps-uncap,0.6,51.24144554138183,60.383310317993164,69.4211435317993
mps-uncap,0.7,52.25230693817139,60.66243648529053,69.614999294281
mps-uncap,0.1,40.83125591278076,57.404699325561516,56.34633302688598
mps-uncap,0.2,36.30256652832032,61.13884449005125,59.3581485748291
mps-uncap,0.3,39.62967395782471,61.189813613891594,59.193384647369385
mps-uncap,0.4,49.45815801620485,58.73322010040283,62.72318124771116
