mode,load,0_densenet161-2,1_densenet161-32,2_efficientnet_b7-16
mps-uncap,0.8,117.22722053527833,305.84158897399897,282.77742862701416
mps-uncap,0.9,278.9987564086914,2171.543598175049,3133.001208305359
mps-uncap,1.0,5424.636602401733,1546.7541694641113,5502.093148231506
mps-uncap,0.5,51.18741989135742,99.32961463928224,90.10820388793947
mps-uncap,0.6,74.87959861755373,127.84285545349125,142.50302314758304
mps-uncap,0.7,113.3255004882813,204.83725070953378,195.26329040527344
mps-uncap,0.1,36.87763214111328,53.48982810974121,46.013832092285156
mps-uncap,0.2,32.14907646179199,56.64229393005371,55.61277866363526
mps-uncap,0.3,33.79249572753906,62.04743385314941,59.340834617614746
mps-uncap,0.4,45.04752159118652,84.4296932220459,66.12482070922852
