mode,load,0_densenet161-2,1_densenet161-32,2_efficientnet_b7-16
mps-uncap,0.8,190.7813549041748,677.2642135620117,599.1172790527344
mps-uncap,0.9,508.8460445404053,2720.6127643585205,3727.454662322998
mps-uncap,1.0,5947.472333908081,1826.298475265503,7302.8154373168945
mps-uncap,0.5,75.45065879821777,235.3379726409912,173.54178428649902
mps-uncap,0.6,161.7720127105713,220.25752067565918,346.94600105285645
mps-uncap,0.7,215.90805053710938,347.6707935333252,429.08692359924316
mps-uncap,0.1,26.26490592956543,37.74738311767578,19.696474075317383
mps-uncap,0.2,30.92217445373535,51.6810417175293,51.90086364746094
mps-uncap,0.3,48.26951026916504,101.5615463256836,89.81084823608398
mps-uncap,0.4,95.20244598388672,136.1215114593506,109.55619812011719
