mode,load,0_densenet161-2,1_densenet161-32,2_efficientnet_b7-16
mps-uncap,0.8,233.2298755645752,738.3222579956055,660.9761714935303
mps-uncap,0.9,549.5381355285645,2781.3639640808105,3789.1335487365723
mps-uncap,1.0,5991.761207580566,1884.3042850494385,7366.609811782837
mps-uncap,0.5,126.21545791625977,294.15154457092285,218.88399124145508
mps-uncap,0.6,211.78078651428223,274.60312843322754,408.9188575744629
mps-uncap,0.7,264.1863822937012,404.4036865234375,462.8744125366211
mps-uncap,0.1,48.38371276855469,72.15189933776855,60.96529960632324
mps-uncap,0.2,49.88527297973633,94.42734718322754,85.59107780456543
mps-uncap,0.3,64.47625160217285,139.0392780303955,119.9960708618164
mps-uncap,0.4,121.2317943572998,178.755521774292,156.1417579650879
