mode,load,0_densenet161-2,1_densenet161-32,2_efficientnet_b7-16
mps-uncap,0.8,43.02096366882324,116.63198471069336,113.32094669342041
mps-uncap,0.9,94.6725606918335,1179.2511940002441,2108.4951162338257
mps-uncap,1.0,3885.2272033691406,710.6432914733887,2984.0972423553467
mps-uncap,0.5,25.722503662109375,54.42690849304199,47.483205795288086
mps-uncap,0.6,32.99665451049805,58.85434150695801,58.29346179962158
mps-uncap,0.7,42.78087615966797,74.57327842712402,71.85161113739014
mps-uncap,0.1,28.942584991455078,34.868478775024414,30.377507209777832
mps-uncap,0.2,27.811646461486816,35.15291213989258,29.234766960144043
mps-uncap,0.3,20.013093948364258,35.988569259643555,30.963778495788574
mps-uncap,0.4,23.189902305603027,43.75052452087402,35.54058074951172
