mode,load,0_efficientnet_b5-2,1_mobilenet_v2-32,2_resnet101-32,3_squeezenet1_0-2
mps-uncap,1.0,0.0021457672119140625,0.002384185791015625,0.000476837158203125,0.0007152557373046875
