mode,load,0_densenet169-2,1_resnet18-16,2_vgg13-8
mps-uncap,0.8,9.896039962768555,2.325773239135742,4.410505294799805
mps-uncap,0.9,9.924173355102539,2.32696533203125,4.444360733032227
mps-uncap,1.0,9.856224060058594,2.310514450073242,4.446506500244141
mps-uncap,0.5,10.08915901184082,2.309560775756836,4.404783248901367
mps-uncap,0.6,9.93037223815918,2.3038387298583984,4.385948181152344
mps-uncap,0.7,9.893417358398438,2.318143844604492,4.413604736328125
mps-uncap,0.1,10.008573532104492,2.321481704711914,4.418373107910156
mps-uncap,0.2,10.370731353759766,2.311229705810547,4.393339157104492
mps-uncap,0.3,9.841680526733398,2.307891845703125,4.398822784423828
mps-uncap,0.4,9.933233261108398,2.325773239135742,4.38380241394043
