mode,load,0_densenet169-2,1_resnet18-16,2_vgg13-8
mps-uncap,0.8,10.077476501464844,2.352476119995117,4.427671432495117
mps-uncap,0.9,10.048151016235352,2.360105514526367,4.461526870727539
mps-uncap,1.0,10.133028030395508,2.3288726806640625,4.478693008422852
mps-uncap,0.5,10.204792022705078,2.3212432861328125,4.416465759277344
mps-uncap,0.6,10.057449340820312,2.3229122161865234,4.402637481689453
mps-uncap,0.7,10.068416595458984,2.332448959350586,4.424571990966797
mps-uncap,0.1,10.023117065429688,2.3365020751953125,4.43577766418457
mps-uncap,0.2,10.395288467407227,2.322673797607422,4.405021667480469
mps-uncap,0.3,10.16378402709961,2.3224353790283203,4.415273666381836
mps-uncap,0.4,9.999513626098633,2.3419857025146484,4.3964385986328125
