mode,load,0_densenet169-2,1_resnet18-16,2_vgg13-8
mps-uncap,0.8,38.09435611594672,1519.965862554007,1106.242722642115
mps-uncap,0.9,43.44121154288326,1769.768913165148,1226.168555878982
mps-uncap,1.0,47.1092783652655,1962.3075262310379,1365.9327301626154
mps-uncap,0.5,23.952768816969524,953.6798256485241,660.4109884476902
mps-uncap,0.6,29.634188170605327,1172.7999137436984,806.6701668755654
mps-uncap,0.7,32.08741098246819,1360.9936331977783,954.382227705702
mps-uncap,0.1,4.084764017986332,187.59156473583676,135.89616208416408
mps-uncap,0.2,10.011611338461863,392.8865293342429,271.98349295562645
mps-uncap,0.3,13.682054243832779,588.0588158266471,404.28546147875386
mps-uncap,0.4,19.20588972683164,786.1802576954498,539.2258091855772
