mode,load,0_densenet169-2,1_resnet18-16,2_vgg13-8
mps-uncap,0.8,44.671058654785156,10.33639907836914,7.213354110717773
mps-uncap,0.9,44.56067085266113,9.413480758666992,6.990909576416016
mps-uncap,1.0,40.106773376464844,11.260271072387695,8.775472640991211
mps-uncap,0.5,31.0060977935791,8.503437042236328,6.833553314208984
mps-uncap,0.6,39.398193359375,8.664369583129883,6.879329681396484
mps-uncap,0.7,43.00665855407715,9.13238525390625,6.23011589050293
mps-uncap,0.1,26.610374450683594,6.894588470458984,6.238460540771484
mps-uncap,0.2,27.31633186340332,8.503913879394531,5.9986114501953125
mps-uncap,0.3,28.431415557861328,8.075237274169922,6.1969757080078125
mps-uncap,0.4,32.91511535644531,8.73875617980957,6.060123443603516
