mode,load,0_efficientnet_b7-8,1_mobilenet_v2-32,2_mobilenet_v3_small-16,3_vgg19-32
mps-uncap,1.0,50.22057942558301,1040.8091001850898,583.2653401999783,1166.5687984017113
