mode,load,0_resnet18-16,1_resnet18-8,2_vgg19-16
mps-uncap,0.6,9.875917434692388,7.534027099609375,8.195042610168453
mig,0.6,10.69021224975586,8.827447891235352,71.45524024963379
mps-uncap,0.7,13.199234008789068,12.652969360351562,10.182738304138182
mig,0.7,15.09537696838379,12.15634346008301,130.3725242614746
mps-uncap,0.8,20.818710327148438,21.286392211914062,10.30158996582031
mig,0.8,22.706198692321784,21.524429321289062,238.63463401794436
mps-uncap,0.9,37.0142936706543,35.67776679992676,13.51296901702881
mig,0.9,45.00913619995117,33.882474899292,276.2507915496826
mps-uncap,1.0,210.17122268676758,108.52360725402838,14.308929443359375
mig,1.0,490.2286291122437,456.2272071838379,1012.0024681091309
mps-uncap,1.1,7165.114498138428,1885.7138633728027,16.506147384643555
mig,1.1,6521.721172332764,6458.952379226685,8157.52420425415
mps-uncap,1.2,14430.067038536072,11079.295372962952,17.734050750732422
mig,1.2,13068.70424747467,12742.589235305788,12565.263271331787
mps-uncap,1.3,21104.142713546753,21146.518802642822,19.458961486816413
mig,1.3,17772.733688354492,16934.59084033966,19028.63006591797
