mode,load,0_resnet18-16,1_resnet18-8,2_vgg19-16
mps-uncap,0.6,15.121364593505866,12.346744537353516,22.84519672393799
mig,0.6,15.9989595413208,13.299703598022461,112.24865913391113
mps-uncap,0.7,18.157386779785156,17.447185516357422,24.662208557128903
mig,0.7,20.397710800170902,16.631364822387702,171.53286933898926
mps-uncap,0.8,26.19624137878418,25.754141807556156,25.396347045898434
mig,0.8,27.933859825134277,25.942182540893562,279.58288192749023
mps-uncap,0.9,42.25893020629884,40.21801948547364,28.521418571472168
mig,0.9,50.286293029785156,38.31791877746583,319.7587966918944
mps-uncap,1.0,214.70379829406738,112.50607967376712,29.742813110351562
mig,1.0,495.5289125442505,460.6453895568848,1053.7062883377075
mps-uncap,1.1,7169.346809387207,1889.705562591553,32.13372230529785
mig,1.1,6526.985025405885,6463.499546051025,8199.393272399902
mps-uncap,1.2,14434.131789207458,11083.653736114502,33.156681060791044
mig,1.2,13074.039483070374,12746.99501991272,12606.913089752197
mps-uncap,1.3,21109.387063980106,21154.350352287296,35.15133857727051
mig,1.3,17778.61258983612,16938.890743255615,19070.94640731812
