mode,load,0_resnet18-16,1_resnet18-8,2_vgg19-16
mps-uncap,0.6,14.413747787475582,12.676811218261717,18.359308242797844
mig,0.6,7.950448989868166,6.340384483337404,44.099020957946784
mps-uncap,0.7,13.94908905029297,13.759975433349608,18.61375570297241
mig,0.7,7.913513183593743,6.304655075073246,44.09008026123047
mps-uncap,0.8,14.109075069427494,13.988473415374754,18.60147476196289
mig,0.8,7.809021472930907,6.249096393585203,44.31038856506347
mps-uncap,0.9,13.92009258270264,14.095687866210934,18.351645469665527
mig,0.9,7.75146484375,6.058263778686533,44.55782890319824
mps-uncap,1.0,14.822959899902344,13.323373794555664,17.78092622756958
mig,1.0,6.9961714744567844,5.644793510437011,44.196910858154304
mps-uncap,1.1,14.980764389038086,13.522925376892088,17.46767044067383
mig,1.1,6.7605924606323216,5.396535396575925,43.932902812957764
mps-uncap,1.2,14.959459304809569,13.551442623138419,17.47498989105224
mig,1.2,6.849982738494877,5.474534034729005,44.11725997924804
mps-uncap,1.3,14.319701194763175,14.70409631729126,17.675778865814213
mig,1.3,7.2882366180419895,5.867040157318115,44.64492321014404
