mode,load,0_resnet18-16,1_resnet18-8,2_vgg19-16
mps-uncap,0.6,0.03266334533691406,0.032901763916015625,0.0286102294921875
mig,0.6,1.7250776290893555,1.4982223510742188,13.713359832763672
mps-uncap,0.7,1.0762214660644531,0.7033348083496094,0.025510787963867188
mig,0.7,3.473997116088867,2.7027130126953125,29.9375057220459
mps-uncap,0.8,2.6062726974487305,2.0897388458251953,0.018596649169921875
mig,0.8,5.421042442321777,4.791021347045898,56.03909492492676
mps-uncap,0.9,5.807399749755859,4.842281341552734,0.018835067749023438
mig,0.9,12.758970260620117,10.141849517822266,78.15790176391602
mps-uncap,1.0,39.30854797363281,20.854711532592773,0.018596649169921875
mig,1.0,177.09505558013916,130.82432746887207,534.6018075942993
mps-uncap,1.1,3269.6573734283447,762.9261016845703,0.018835067749023438
mig,1.1,3283.844232559204,3353.486180305481,5506.978750228882
mps-uncap,1.2,8120.349049568176,5777.523159980774,0.019073486328125
mig,1.2,6828.812003135681,6772.074222564697,6177.641153335571
mps-uncap,1.3,10695.905685424805,10620.324492454529,0.01919269561767578
mig,1.3,9228.070378303528,8949.41771030426,10844.801664352417
