mode,load,0_resnet18-16,1_resnet18-8,2_vgg19-16
mps-uncap,0.6,7.426118850708026,6.030559539794922,15.816378593444824
mig,0.6,6.231546401977539,4.994392395019531,42.26422309875488
mps-uncap,0.7,8.358907699584961,6.6619873046874964,16.115355491638184
mig,0.7,6.041812896728516,4.9228668212890625,42.02151298522949
mps-uncap,0.8,9.248733520507812,7.60834217071535,16.04447364807129
mig,0.8,5.923128128051758,4.843950271606445,42.138004302978516
mps-uncap,0.9,9.799361228942875,8.632373809814453,15.86921215057373
mig,0.9,5.70225715637207,4.771709442138672,42.35548973083496
mps-uncap,1.0,11.349678039550781,8.806395530700684,15.996217727661133
mig,1.0,5.5556535720825195,4.650592803955078,42.39516258239746
mps-uncap,1.1,12.68458366394043,9.498882293701175,16.050910949707035
mig,1.1,5.554437637329102,4.652714729309082,42.4713134765625
mps-uncap,1.2,13.206553459167479,9.946298599243168,15.992784500122072
mig,1.2,5.585598945617675,4.662847518920898,42.497873306274414
mps-uncap,1.3,12.467956542968752,12.044310569763185,16.132640838623047
mig,1.3,5.639791488647461,4.7321319580078125,42.574214935302734
