mode,load,0_resnet18-16,1_resnet18-8,2_vgg19-16
mps-uncap,0.6,47.94502258300781,44.25954818725586,36.341190338134766
mig,0.6,40.9238338470459,33.408403396606445,206.01677894592285
mps-uncap,0.7,58.654069900512695,58.574676513671875,36.26894950866699
mig,0.7,77.10480690002441,57.37042427062988,370.9883689880371
mps-uncap,0.8,111.13715171813965,95.37768363952637,36.727190017700195
mig,0.8,83.4038257598877,68.10140609741211,821.115255355835
mps-uncap,0.9,117.6767349243164,118.00146102905273,39.17050361633301
mig,0.9,143.13888549804688,78.18818092346191,520.7345485687256
mps-uncap,1.0,518.7375545501709,295.4378128051758,81.65216445922852
mig,1.0,626.9917488098145,654.5133590698242,1591.6907787322998
mps-uncap,1.1,7673.683643341064,2176.421642303467,79.15663719177246
mig,1.1,7047.548770904541,7291.184425354004,8847.545862197876
mps-uncap,1.2,16202.75616645813,12340.498208999634,100.91495513916016
mig,1.2,14168.714761734009,14257.040739059448,13700.812816619873
mps-uncap,1.3,23445.50848007202,23970.3152179718,83.84013175964355
mig,1.3,19611.46116256714,18854.278802871704,21152.98557281494
