mode,load,0_resnet18-16,1_resnet18-8,2_vgg19-16
mps-uncap,0.6,26.442666053771973,21.576952934265098,16.365613937377912
mig,0.6,21.28813266754151,18.46302747726443,132.52923488616966
mps-uncap,0.7,35.51474571228027,36.850404739379854,21.720240116119374
mig,0.7,36.698117256164394,25.544857978820826,289.6939754486085
mps-uncap,0.8,56.639969348907535,54.78772401809691,22.937450408935547
mig,0.8,46.492209434509256,40.400803089141746,734.4776535034171
mps-uncap,0.9,83.23550939559938,80.70033550262441,29.285941123962406
mig,0.9,97.48101234436035,55.45545578002932,454.31132316589344
mps-uncap,1.0,395.68281173706055,226.5656661987304,51.041190624236656
mig,1.0,565.6817770004272,604.1375875473021,1479.1694140434265
mps-uncap,1.1,7600.559883117676,2074.6904373168945,37.473554611206055
mig,1.1,7001.808862686157,7204.095430374145,8550.169651508333
mps-uncap,1.2,15883.591511249542,12030.876982212063,42.23048686981199
mig,1.2,13957.861745357517,14169.86741065979,13548.969602584839
mps-uncap,1.3,23183.60387325287,23639.034793376923,47.27173566818239
mig,1.3,19381.370363235474,18656.977350711823,20835.94784259796
