mode,load,0_resnet18-16,1_resnet18-8,2_vgg19-16
mps-uncap,0.6,2.437591552734375,1.947641372680664,11.833667755126953
mig,0.6,4.683017730712891,4.062891006469727,40.24052619934082
mps-uncap,0.7,2.4912357330322266,1.9352436065673828,11.73853874206543
mig,0.7,4.704475402832031,4.054546356201172,40.27152061462402
mps-uncap,0.8,2.4993419647216797,1.9328594207763672,11.889934539794922
mig,0.8,4.704713821411133,4.075527191162109,40.28654098510742
mps-uncap,0.9,2.4595260620117188,1.9512176513671875,11.864662170410156
mig,0.9,4.698991775512695,4.070758819580078,40.375471115112305
mps-uncap,1.0,2.585887908935547,1.9185543060302734,12.488842010498047
mig,1.0,4.84919548034668,4.129886627197266,40.80343246459961
mps-uncap,1.1,2.765655517578125,1.9659996032714844,13.718366622924805
mig,1.1,4.842996597290039,4.1446685791015625,40.6193733215332
mps-uncap,1.2,2.604961395263672,2.048492431640625,13.534784317016602
mig,1.2,4.847526550292969,4.137516021728516,40.6646728515625
mps-uncap,1.3,3.3164024353027344,2.3887157440185547,14.164209365844727
mig,1.3,4.842281341552734,4.165410995483398,40.47989845275879
