mode,load,0_resnet18-16,1_resnet18-8,2_vgg19-16
mps-uncap,0.6,21.33345603942871,18.921375274658203,21.709918975830078
mig,0.6,12.825250625610352,13.713598251342773,46.84567451477051
mps-uncap,0.7,19.29950714111328,19.29783821105957,20.077943801879883
mig,0.7,16.147136688232422,18.12601089477539,52.55699157714844
mps-uncap,0.8,20.122289657592773,19.9277400970459,22.35722541809082
mig,0.8,19.304513931274414,17.21334457397461,47.61624336242676
mps-uncap,0.9,19.443988800048828,19.1648006439209,20.39957046508789
mig,0.9,12.431859970092773,11.541604995727539,45.70126533508301
mps-uncap,1.0,19.019365310668945,18.22829246520996,19.187450408935547
mig,1.0,12.363910675048828,8.985042572021484,45.6085205078125
mps-uncap,1.1,22.91584014892578,16.059398651123047,28.62262725830078
mig,1.1,13.007402420043945,12.857913970947266,44.97170448303223
mps-uncap,1.2,19.118070602416992,16.9064998626709,23.8494873046875
mig,1.2,9.458780288696289,8.485555648803711,45.03345489501953
mps-uncap,1.3,17.13275909423828,16.68548583984375,19.36483383178711
mig,1.3,13.2293701171875,12.822389602661133,49.095869064331055
