mode,load,0_resnet152-2,1_resnet152-2,2_resnet152-2,3_resnet152-2
mig,0.1,18.581628799438477,17.20297336578369,17.834186553955078,19.456863403320312
mig,0.2,15.328645706176758,15.320181846618652,15.232563018798828,17.189383506774902
mig,0.3,15.389561653137207,15.075922012329102,15.07568359375,17.073631286621094
mig,0.4,20.41149139404297,19.15919780731201,20.6146240234375,17.25935935974121
mig,0.5,28.027057647705078,28.906583786010742,27.186155319213867,19.2185640335083
mig,0.6,49.568891525268555,68.58086585998535,53.38001251220703,25.934219360351562
mig,0.7,1741.1214113235474,1394.0258026123047,2338.2052183151245,32.61542320251465
mig,0.8,5391.605377197266,5345.6902503967285,4741.030693054199,50.14824867248535
mig,0.9,8667.868614196777,7507.6940059661865,7910.855531692505,115.35406112670898
mig,1.0,10535.407781600952,10651.637077331543,9790.844440460205,1017.7381038665771
