mode,load,0_efficientnet_b6-16,1_mobilenet_v2-32,2_mobilenet_v3_large-4,3_resnet50-32
mps-uncap,1.0,227.35204198117557,1725.2569626137492,237.44133766307345,1184.1012434718807
