mode,load,0_mobilenet_v2-2,1_resnet34-8,2_vgg19-8
mps-uncap,0.8,18.758773803710938,21.90852165222168,21.768569946289062
mps-uncap,0.9,20.166635513305664,18.23592185974121,22.328853607177734
mps-uncap,1.0,19.11783218383789,20.509719848632812,19.984960556030273
mps-uncap,0.5,18.225669860839844,21.334409713745117,21.702289581298828
mps-uncap,0.6,16.47186279296875,16.846895217895508,19.395828247070312
mps-uncap,0.7,9.983301162719727,20.00880241394043,21.111011505126953
mps-uncap,0.1,12.979745864868164,15.674114227294922,18.603801727294922
mps-uncap,0.2,12.205123901367188,15.973806381225586,10.969161987304688
mps-uncap,0.3,11.432170867919922,14.695167541503906,19.467830657958984
mps-uncap,0.4,13.521194458007812,14.48822021484375,10.985136032104492
