mode,load,0_mobilenet_v2-2,1_resnet34-8,2_vgg19-8
mps-uncap,0.8,3.9784908294677734,3.3807754516601562,6.392955780029297
mps-uncap,0.9,3.9250850677490234,3.4606456756591797,6.543636322021484
mps-uncap,1.0,4.024982452392578,3.4961700439453125,6.892919540405273
mps-uncap,0.5,3.9663314819335938,3.4499168395996094,6.35075569152832
mps-uncap,0.6,3.930807113647461,3.4339427947998047,6.323814392089844
mps-uncap,0.7,4.026174545288086,3.4096240997314453,6.295680999755859
mps-uncap,0.1,4.309415817260742,3.8928985595703125,6.38270378112793
mps-uncap,0.2,3.992795944213867,3.5219192504882812,6.367921829223633
mps-uncap,0.3,3.9670467376708984,3.4983158111572266,6.274938583374023
mps-uncap,0.4,4.004478454589844,3.4215450286865234,6.33549690246582
