mode,load,0_mobilenet_v2-2,1_resnet34-8,2_vgg19-8
mps-uncap,0.8,4.015922546386719,3.4127235412597656,6.407499313354492
mps-uncap,0.9,3.983020782470703,3.485441207885742,6.580114364624023
mps-uncap,1.0,4.083156585693359,3.668546676635742,7.054328918457031
mps-uncap,0.5,3.9997100830078125,3.4668445587158203,6.363868713378906
mps-uncap,0.6,3.9663314819335938,3.4568309783935547,6.335258483886719
mps-uncap,0.7,4.0683746337890625,3.435850143432617,6.333827972412109
mps-uncap,0.1,4.322528839111328,3.9119720458984375,6.41322135925293
mps-uncap,0.2,4.044294357299805,3.705263137817383,6.39033317565918
mps-uncap,0.3,4.0149688720703125,3.877401351928711,6.314754486083984
mps-uncap,0.4,4.033565521240234,3.4339427947998047,6.354570388793945
