mode,load,0_mobilenet_v2-2,1_resnet34-8,2_vgg19-8
mps-uncap,0.8,98.2973575592041,72.44062423706055,158.19978713989258
mps-uncap,0.9,398.425817489624,157.68671035766602,709.1588973999023
mps-uncap,1.0,7592.655658721924,296.0073947906494,6157.14430809021
mps-uncap,0.5,29.42824363708496,47.76263236999512,53.12180519104004
mps-uncap,0.6,46.30279541015625,39.90745544433594,63.96913528442383
mps-uncap,0.7,63.3547306060791,63.890695571899414,73.3942985534668
mps-uncap,0.1,31.79025650024414,22.35698699951172,22.41230010986328
mps-uncap,0.2,36.8504524230957,24.835824966430664,26.077747344970703
mps-uncap,0.3,36.939382553100586,30.928611755371094,25.23946762084961
mps-uncap,0.4,36.90361976623535,38.201093673706055,36.4682674407959
