mode,load,0_mobilenet_v2-2,1_resnet34-8,2_vgg19-8
mps-uncap,0.8,0.010013580322265625,0.011205673217773438,0.009298324584960938
mps-uncap,0.9,0.011444091796875,0.009775161743164062,0.010013580322265625
mps-uncap,1.0,0.011920928955078125,0.011444091796875,0.011444091796875
mps-uncap,0.5,0.0095367431640625,0.011205673217773438,0.0095367431640625
mps-uncap,0.6,0.009298324584960938,0.009298324584960938,0.009298324584960938
mps-uncap,0.7,0.010013580322265625,0.009298324584960938,0.011444091796875
mps-uncap,0.1,0.013113021850585938,0.019073486328125,0.018596649169921875
mps-uncap,0.2,0.011920928955078125,0.011920928955078125,0.011444091796875
mps-uncap,0.3,0.011205673217773438,0.011682510375976562,0.011682510375976562
mps-uncap,0.4,0.0095367431640625,0.011682510375976562,0.010013580322265625
