mode,load,0_mobilenet_v2-2,1_resnet34-8,2_vgg19-8
mps-uncap,0.8,74.13418769836429,50.84228515624991,107.9896116256714
mps-uncap,0.9,326.54905796051025,96.72568798065184,665.1488542556763
mps-uncap,1.0,7466.984252929688,263.5051727294922,6077.651958465576
mps-uncap,0.5,21.322808265686046,24.216060638427702,31.73341751098632
mps-uncap,0.6,25.78103542327878,28.495960235595703,41.83748960494997
mps-uncap,0.7,42.20227241516116,42.3576164245605,51.17259502410887
mps-uncap,0.1,20.507128238677975,15.943813323974616,19.242448806762702
mps-uncap,0.2,24.791359901428212,18.250045776367184,17.007374763488766
mps-uncap,0.3,25.458750724792438,20.58930397033692,20.385999679565415
mps-uncap,0.4,23.48802089691162,19.740505218505866,24.813303947448738
