mode,load,0_mobilenet_v3_small-2,1_resnet101-2,2_squeezenet1_0-8
mps-uncap,0.8,4.396200180053711,9.879207611083984,2.788829803466797
mps-uncap,0.9,4.495859146118164,9.695053100585938,2.732563018798828
mps-uncap,1.0,4.374599456787109,9.706425666809082,2.695322036743164
mps-uncap,0.5,4.428863525390625,10.08601188659668,3.186941146850586
mps-uncap,0.6,4.384040832519531,9.80980396270752,3.1387805938720703
mps-uncap,0.7,4.460334777832031,9.949445724487305,2.831697463989258
mps-uncap,0.1,9.362936019897461,20.3336238861084,4.112720489501953
mps-uncap,0.2,7.304787635803223,15.85831642150879,3.900289535522461
mps-uncap,0.3,5.078554153442383,11.423397064208984,3.164124488830567
mps-uncap,0.4,4.488062858581542,10.482406616210938,3.204822540283203
