mode,load,0_mobilenet_v3_small-2,1_resnet101-2,2_squeezenet1_0-8
mps-uncap,0.8,14110.074234008789,560.85844039917,19.1408634185791
mps-uncap,0.9,19538.609218597412,5733.047103881838,152.31666564941406
mps-uncap,1.0,21541.371488571167,11529.106521606445,2624.6643543243413
mps-uncap,0.5,30.391263961792,34.157371520996094,7.455778121948242
mps-uncap,0.6,739.27321434021,42.13771820068361,9.517860412597654
mps-uncap,0.7,7793.644809722903,61.083483695983894,10.290384292602539
mps-uncap,0.1,14.360523223876955,24.486780166625973,5.412101745605469
mps-uncap,0.2,12.341141700744629,20.49708366394043,5.850410461425781
mps-uncap,0.3,10.855340957641605,20.514965057373043,5.31773567199707
mps-uncap,0.4,15.291309356689451,24.41782951354981,6.035041809082037
