mode,load,0_mobilenet_v3_small-2,1_resnet101-2,2_squeezenet1_0-8
mps-uncap,0.8,4.172325134277344,9.488582611083984,2.3186206817626953
mps-uncap,0.9,4.302978515625,9.427547454833984,2.3491382598876953
mps-uncap,1.0,4.175662994384766,9.497404098510742,2.4657249450683594
mps-uncap,0.5,4.182338714599609,9.458541870117188,2.4209022521972656
mps-uncap,0.6,4.130125045776367,9.349822998046875,2.386331558227539
mps-uncap,0.7,4.218816757202148,9.442806243896484,2.287626266479492
mps-uncap,0.1,8.00013542175293,16.12257957458496,3.7527084350585938
mps-uncap,0.2,4.985213279724121,11.04283332824707,3.288388252258301
mps-uncap,0.3,4.135251045227051,9.580612182617188,2.5751590728759766
mps-uncap,0.4,4.133939743041992,9.550094604492188,2.44140625
