mode,load,0_mobilenet_v3_small-2,1_resnet101-2,2_squeezenet1_0-8
mps-uncap,0.8,15419.444561004639,773.1006145477295,85.75606346130371
mps-uncap,0.9,21869.239807128906,6499.015331268311,454.47516441345215
mps-uncap,1.0,23902.711153030396,12610.596656799316,2930.055856704712
mps-uncap,0.5,72.99184799194336,84.54465866088867,27.1756649017334
mps-uncap,0.6,892.9343223571777,92.85998344421387,37.23430633544922
mps-uncap,0.7,8803.867101669312,117.18916893005371,33.46443176269531
mps-uncap,0.1,25.24399757385254,31.8448543548584,7.61866569519043
mps-uncap,0.2,25.073528289794922,30.18641471862793,15.811920166015625
mps-uncap,0.3,22.158145904541016,38.739919662475586,12.428522109985352
mps-uncap,0.4,50.9648323059082,49.42774772644043,19.311189651489258
