mode,load,0_mobilenet_v3_small-2,1_resnet101-2,2_squeezenet1_0-8
mps-uncap,0.8,14105.894804000854,551.0263919830322,16.616058349609382
mps-uncap,0.9,19534.43102836609,5723.6623764038095,149.94568824768066
mps-uncap,1.0,21537.206888198853,11519.603037834167,2622.264432907105
mps-uncap,0.5,26.24435424804688,24.636507034301758,4.797697067260742
mps-uncap,0.6,735.1300239562989,32.742214202880874,6.850481033325195
mps-uncap,0.7,7789.44220542908,51.61252021789551,7.856845855712891
mps-uncap,0.1,6.603288650512696,9.817457199096673,1.714944839477539
mps-uncap,0.2,6.608724594116211,9.513711929321294,2.544665336608888
mps-uncap,0.3,6.726455688476563,10.936641693115234,2.516984939575196
mps-uncap,0.4,11.186981201171873,14.89396095275879,3.3188343048095703
