mode,load,0_resnet101-16,1_resnet101-16,2_resnet101-16,3_resnet101-16
mig,0.1,38.494565486907945,39.791455268859856,38.936364650726325,73.74685764312744
mig,0.2,38.92250061035156,38.83307933807373,39.2887020111084,73.28329563140869
mig,0.3,39.0270781517029,39.01162147521973,39.204559326171875,73.43244552612305
mig,0.4,38.95604610443115,39.3830680847168,39.214372634887695,73.49439859390259
mig,0.5,38.98201704025269,39.263033866882324,39.510822296142585,73.81024360656738
mig,0.6,39.458394050598145,39.54470157623291,39.51922178268432,73.71214866638184
mig,0.7,39.21234130859373,39.619052410125725,39.525203704833984,74.1790771484375
mig,0.8,39.69385147094728,40.31050682067871,40.31198501586914,74.61629867553711
mig,0.9,40.00098705291749,40.299415588378906,39.829773902893066,74.9200439453125
mig,1.0,39.57033157348633,39.85823631286621,39.780497550964355,74.9642276763916
