mode,load,0_resnet101-16,1_resnet101-16,2_resnet101-16,3_resnet101-16
mig,0.1,55.628712204728714,47.15306777821631,52.61970745033103,25.496433168071373
mig,0.2,94.51697127713031,98.32567238253645,89.70511154286261,49.39892252040265
mig,0.3,157.8243647478356,144.02937108643937,150.73146200295665,72.17784249994537
mig,0.4,203.15698612917913,182.94995881998162,181.28011645644162,94.18657113550525
mig,0.5,243.64476306886854,262.9262661666232,243.70637090664033,122.23504122674645
mig,0.6,291.86972856689084,285.7819215806164,296.871667584096,147.78404422241675
mig,0.7,335.29796095146986,328.9236632059875,330.32559259214264,172.14078399038584
mig,0.8,392.4904732430729,411.0202705332948,395.75110769985275,190.22952676247678
mig,0.9,429.6706219781416,422.0102351598969,419.8199782474748,216.18803978281636
mig,1.0,429.25984810523545,427.1625115966432,427.7100306526634,220.674001007627
