mode,load,0_resnet101-16,1_resnet101-16,2_resnet101-16,3_resnet101-16
mig,0.1,53.25126647949219,32.09567070007324,61.138153076171875,55.117130279541016
mig,0.2,69.84186172485352,82.10015296936035,109.64107513427734,102.0193099975586
mig,0.3,107.36083984375,99.1811752319336,135.62583923339844,143.3870792388916
mig,0.4,130.44977188110352,120.85747718811035,132.36093521118164,221.5719223022461
mig,0.5,190.1533603668213,207.27252960205078,181.92744255065918,408.5726737976074
mig,0.6,275.92921257019043,236.21153831481934,269.14191246032715,487.8816604614258
mig,0.7,315.84978103637695,506.9282054901123,288.50603103637695,731.8463325500488
mig,0.8,492.7024841308594,1262.2787952423096,825.2310752868652,1196.3400840759277
mig,0.9,2199.199438095093,2899.395704269409,1256.199836730957,2636.6140842437744
mig,1.0,9530.534029006958,6322.494983673096,7827.014923095703,4160.693645477295
