mode,load,0_resnet101-16,1_resnet101-16,2_resnet101-16,3_resnet101-16
mig,0.1,39.66665267944336,48.18534851074219,48.11239242553711,76.3852596282959
mig,0.2,40.61388969421387,40.6184196472168,47.99461364746094,73.35066795349121
mig,0.3,40.47513008117676,41.13578796386719,45.08709907531738,74.48482513427734
mig,0.4,40.25840759277344,40.352821350097656,47.8665828704834,80.76143264770508
mig,0.5,44.64578628540039,48.33674430847168,42.70601272583008,75.94680786132812
mig,0.6,40.075063705444336,50.57191848754883,40.396928787231445,75.54078102111816
mig,0.7,48.36583137512207,47.64986038208008,44.63648796081543,80.78861236572266
mig,0.8,48.20966720581055,48.70247840881348,48.92325401306152,77.96502113342285
mig,0.9,47.95718193054199,45.15671730041504,47.3637580871582,80.89065551757812
mig,1.0,48.0961799621582,43.51353645324707,47.96457290649414,76.60531997680664
