mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-2,2_resnet50-32,3_squeezenet1_1-2
mps-uncap,1.0,0.0035762786865234375,0.0095367431640625,0.000476837158203125,0.0054836273193359375
