mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-2,2_resnet50-32,3_squeezenet1_1-2
mps-uncap,1.0,9.837865829467773,3.7755966186523438,17.107725143432617,1.6245841979980469
