mode,load,0_densenet161-8,1_densenet161-8,2_densenet201-2
mps-uncap,0.8,96.24781608581536,98.0006027221682,76.75516366958614
mps-uncap,0.9,201.9696617126464,170.25949001312256,137.96410322189328
mps-uncap,1.0,525.9662628173828,1662.5815272331238,297.44388580322266
mps-uncap,0.5,35.77589750289901,31.00353479385376,34.136290550231855
mps-uncap,0.6,46.31478309631349,41.289472579955856,37.29080200195317
mps-uncap,0.7,77.67896652221678,52.37136840820315,62.356886863708525
mps-uncap,0.1,15.816397666931138,16.859121322631836,27.896108627319347
mps-uncap,0.2,25.152897834777832,24.20272827148437,21.944499015808105
mps-uncap,0.3,28.483686447143544,22.28793621063232,29.0099191665649
mps-uncap,0.4,28.736710548400897,30.68785667419425,29.147994518280044
