mode,load,0_densenet161-8,1_densenet161-8,2_densenet201-2
mps-uncap,0.8,10.500907897949219,10.585308074951172,11.965751647949219
mps-uncap,0.9,10.523319244384766,10.59722900390625,11.969566345214844
mps-uncap,1.0,10.516643524169922,10.60342788696289,11.877298355102539
mps-uncap,0.5,10.528564453125,10.539054870605469,11.810302734375
mps-uncap,0.6,10.603189468383789,10.515213012695312,11.981487274169922
mps-uncap,0.7,10.550498962402344,10.510683059692383,12.125968933105469
mps-uncap,0.1,10.562658309936523,10.56361198425293,12.04061508178711
mps-uncap,0.2,10.615110397338867,10.612964630126953,12.272834777832031
mps-uncap,0.3,10.600805282592773,10.619640350341797,11.940717697143555
mps-uncap,0.4,10.512113571166992,10.604619979858398,11.960029602050781
