mode,load,0_densenet161-8,1_densenet161-8,2_densenet201-2
mps-uncap,0.8,10.532379150390625,10.609149932861328,12.049198150634766
mps-uncap,0.9,10.548591613769531,10.615825653076172,11.982440948486328
mps-uncap,1.0,13.84115219116211,10.656595230102539,12.55035400390625
mps-uncap,0.5,10.546207427978516,10.55598258972168,11.891365051269531
mps-uncap,0.6,10.622739791870117,10.540246963500977,12.090921401977539
mps-uncap,0.7,10.572433471679688,10.53762435913086,12.247800827026367
mps-uncap,0.1,10.592222213745117,10.578393936157227,12.317419052124023
mps-uncap,0.2,10.640859603881836,10.632038116455078,12.369155883789062
mps-uncap,0.3,10.627985000610352,10.643482208251953,12.020587921142578
mps-uncap,0.4,10.535240173339844,10.623931884765625,11.972665786743164
