mode,load,0_densenet161-8,1_densenet161-8,2_densenet201-2
mps-uncap,0.8,19.781112670898438,18.852710723876953,22.2775936126709
mps-uncap,0.9,19.573450088500977,19.405364990234375,23.33998680114746
mps-uncap,1.0,20.235538482666016,20.710229873657227,21.367549896240234
mps-uncap,0.5,23.38385581970215,26.606321334838867,23.783206939697266
mps-uncap,0.6,18.98789405822754,19.37699317932129,22.529125213623047
mps-uncap,0.7,18.8906192779541,18.734216690063477,21.894454956054688
mps-uncap,0.1,27.0078182220459,29.48307991027832,32.74059295654297
mps-uncap,0.2,27.102231979370117,29.519319534301758,33.36524963378906
mps-uncap,0.3,26.823997497558594,26.113271713256836,32.67168998718262
mps-uncap,0.4,24.799585342407227,26.836633682250977,22.85480499267578
