mode,load,0_densenet161-8,1_densenet161-8,2_densenet201-2
mps-uncap,0.8,189.50533866882324,158.66422653198242,170.5019474029541
mps-uncap,0.9,317.17705726623535,252.9308795928955,190.5226707458496
mps-uncap,1.0,637.4537944793701,1745.15700340271,402.0383358001709
mps-uncap,0.5,66.1780834197998,72.58462905883789,67.98839569091797
mps-uncap,0.6,96.98081016540527,84.98263359069824,68.76778602600098
mps-uncap,0.7,136.58714294433594,90.45839309692383,108.51931571960449
mps-uncap,0.1,43.87688636779785,43.54524612426758,62.85738945007324
mps-uncap,0.2,54.31628227233887,59.3264102935791,50.0493049621582
mps-uncap,0.3,57.97767639160156,50.16279220581055,59.860944747924805
mps-uncap,0.4,97.75018692016602,62.47401237487793,58.39037895202637
