mode,load,0_densenet161-8,1_densenet161-8,2_densenet201-2
mps-uncap,0.8,63.54665756225586,61.130905151367216,53.749966621398926
mps-uncap,0.9,91.78318977355961,105.34174442291258,97.0560073852539
mps-uncap,1.0,335.36839485168457,1566.8580532073975,160.35590171813965
mps-uncap,0.5,30.21667003631592,30.394554138183594,29.78746891021729
mps-uncap,0.6,35.14909744262695,34.434223175048835,31.84447288513185
mps-uncap,0.7,47.29924201965333,41.88203811645507,40.29431343078614
mps-uncap,0.1,26.76496505737305,26.51066780090332,30.890512466430664
mps-uncap,0.2,28.08308601379395,26.784896850585938,30.887126922607422
mps-uncap,0.3,27.2528648376465,26.302647590637207,29.422950744628906
mps-uncap,0.4,27.320694923400882,29.266357421875004,29.3881893157959
